County,County Name,Unit Type Code,Unit Type Code Name,Unit,Unit Name,Fund,Fund Name, 2013 Certified Budget , 2013 Certified Levy , 2013 Certified Net Assessed Value , 2013 Certified Gross Tax Rate 
64,Porter,2,Township,0006,PINE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 29,500 "," 7,595 "," 82,550,619 ", 0.0092 
64,Porter,2,Township,0007,PLEASANT TOWNSHIP,0101,GENERAL                                 ," 99,177 "," 87,529 "," 221,032,120 ", 0.0396 
64,Porter,2,Township,0007,PLEASANT TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 15,600 "," 10,167 "," 221,032,120 ", 0.0046 
64,Porter,2,Township,0007,PLEASANT TOWNSHIP,1111,FIRE                                    ," 49,787 "," 46,010 "," 144,686,965 ", 0.0318 
64,Porter,2,Township,0007,PLEASANT TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 20,000 "," 18,665 "," 144,686,965 ", 0.0129 
64,Porter,2,Township,0007,PLEASANT TOWNSHIP,1312,RECREATION                              ," 117,670 "," 57,910 "," 221,032,120 ", 0.0262 
64,Porter,2,Township,0008,PORTAGE TOWNSHIP,0101,GENERAL                                 ," 733,327 "," 597,562 "," 1,669,168,139 ", 0.0358 
64,Porter,2,Township,0008,PORTAGE TOWNSHIP,0601,COMMUNITY BUILDING/SERVICES             ," 533,080 "," 387,247 "," 1,669,168,139 ", 0.0232 
64,Porter,2,Township,0008,PORTAGE TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 450,110 "," 151,894 "," 1,669,168,139 ", 0.0091 
64,Porter,2,Township,0008,PORTAGE TOWNSHIP,1111,FIRE                                    ," 769,162 "," 409,024 "," 226,857,651 ", 0.1803 
64,Porter,2,Township,0008,PORTAGE TOWNSHIP,1183,FIRE EQUIPMENT BOND                     ," 197,050 "," 207,121 "," 226,857,651 ", 0.0913 
64,Porter,2,Township,0008,PORTAGE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 124,182 "," 75,544 "," 226,857,651 ", 0.0333 
64,Porter,2,Township,0008,PORTAGE TOWNSHIP,1312,RECREATION                              ," 322,671 "," 303,789 "," 1,669,168,139 ", 0.0182 
64,Porter,2,Township,0009,PORTER TOWNSHIP,0101,GENERAL                                 ," 80,913 "," 55,717 "," 460,468,128 ", 0.0121 
64,Porter,2,Township,0009,PORTER TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 20,066 "," 14,735 "," 460,468,128 ", 0.0032 
64,Porter,2,Township,0009,PORTER TOWNSHIP,1111,FIRE                                    ," 210,945 "," 186,823 "," 264,996,931 ", 0.0705 
64,Porter,2,Township,0009,PORTER TOWNSHIP,1181,FIRE BUILDING DEBT                      ," 19,970 ", 795 ," 264,996,931 ", 0.0003 
64,Porter,2,Township,0009,PORTER TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 55,384 "," 35,775 "," 264,996,931 ", 0.0135 
64,Porter,2,Township,0010,UNION TOWNSHIP,0101,GENERAL                                 ," 56,865 "," 53,721 "," 492,856,327 ", 0.0109 
64,Porter,2,Township,0010,UNION TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 12,700 "," 6,900 "," 492,856,327 ", 0.0014 
64,Porter,2,Township,0010,UNION TOWNSHIP,1111,FIRE                                    ," 280,000 "," 228,685 "," 492,856,327 ", 0.0464 
64,Porter,2,Township,0010,UNION TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 70,000 "," 68,014 "," 492,856,327 ", 0.0138 
64,Porter,2,Township,0010,UNION TOWNSHIP,1312,RECREATION                              ," 2,500 ", 986 ," 492,856,327 ", 0.0002 
64,Porter,2,Township,0011,WASHINGTON TOWNSHIP,0101,GENERAL                                 ," 72,754 "," 53,376 "," 395,378,046 ", 0.0135 
64,Porter,2,Township,0011,WASHINGTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 17,000 "," 14,234 "," 395,378,046 ", 0.0036 
64,Porter,2,Township,0011,WASHINGTON TOWNSHIP,1111,FIRE                                    ," 90,500 "," 87,779 "," 232,219,723 ", 0.0378 
64,Porter,2,Township,0011,WASHINGTON TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ," 57,520 "," 110,072 "," 232,219,723 ", 0.0474 
64,Porter,2,Township,0011,WASHINGTON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 31,560 "," 22,525 "," 232,219,723 ", 0.0097 
64,Porter,2,Township,0011,WASHINGTON TOWNSHIP,1312,RECREATION                              ," 14,000 "," 9,884 "," 395,378,046 ", 0.0025 
64,Porter,2,Township,0012,WESTCHESTER TOWNSHIP,0061,RAINY DAY," 34,169 ", -   ," 1,558,441,248 ", -   
64,Porter,2,Township,0012,WESTCHESTER TOWNSHIP,0101,GENERAL                                 ," 45,450 "," 45,195 "," 1,558,441,248 ", 0.0029 
64,Porter,2,Township,0012,WESTCHESTER TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 45,450 "," 29,610 "," 1,558,441,248 ", 0.0019 
64,Porter,2,Township,0012,WESTCHESTER TOWNSHIP,1111,FIRE                                    ," 37,800 "," 34,187 "," 213,669,986 ", 0.0160 
64,Porter,2,Township,0012,WESTCHESTER TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 120,000 "," 61,110 "," 213,669,986 ", 0.0286 
64,Porter,3,City/Town,0204,VALPARAISO CIVIL CITY,0101,GENERAL                                 ," 19,933,146 "," 13,633,537 "," 1,521,600,114 ", 0.8960 
64,Porter,3,City/Town,0204,VALPARAISO CIVIL CITY,0180,DEBT SERVICE                            ," 621,200 "," 652,766 "," 1,521,600,114 ", 0.0429 
64,Porter,3,City/Town,0204,VALPARAISO CIVIL CITY,0341,FIRE PENSION                            ," 804,900 ", -   ," 1,521,600,114 ", -   
64,Porter,3,City/Town,0204,VALPARAISO CIVIL CITY,0342,POLICE PENSION                          ," 614,225 ", -   ," 1,521,600,114 ", -   
64,Porter,3,City/Town,0204,VALPARAISO CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 1,782,616 "," 906,874 "," 1,521,600,114 ", 0.0596 
64,Porter,3,City/Town,0204,VALPARAISO CIVIL CITY,1303,PARK                                    ," 2,625,617 "," 2,286,965 "," 1,521,600,114 ", 0.1503 
64,Porter,3,City/Town,0204,VALPARAISO CIVIL CITY,1380,PARK BOND                               ," 367,600 "," 391,051 "," 1,521,600,114 ", 0.0257 
64,Porter,3,City/Town,0204,VALPARAISO CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 340,000 "," 246,499 "," 1,521,600,114 ", 0.0162 
64,Porter,3,City/Town,0204,VALPARAISO CIVIL CITY,8604,SPECL FIRE PROTECTION TERRITORY GENERAL, -   , -   , -   , -   
64,Porter,3,City/Town,0204,VALPARAISO CIVIL CITY,8692,SPECL FIRE PROTECTION TERRITORY EQUIPMENT REPLACE, -   , -   , -   , -   
64,Porter,3,City/Town,0303,PORTAGE CIVIL CITY,0101,GENERAL                                 ," 13,516,905 "," 9,244,147 "," 1,321,347,485 ", 0.6996 
64,Porter,3,City/Town,0303,PORTAGE CIVIL CITY,0180,DEBT SERVICE                            ," 923,135 "," 894,552 "," 1,321,347,485 ", 0.0677 
64,Porter,3,City/Town,0303,PORTAGE CIVIL CITY,0341,FIRE PENSION                            ," 546,679 ", -   ," 1,321,347,485 ", -   
64,Porter,3,City/Town,0303,PORTAGE CIVIL CITY,0342,POLICE PENSION                          ," 560,251 "," 11,892 "," 1,321,347,485 ", 0.0009 
64,Porter,3,City/Town,0303,PORTAGE CIVIL CITY,0346,INSURANCE                               ," 282,942 "," 293,339 "," 1,321,347,485 ", 0.0222 
64,Porter,3,City/Town,0303,PORTAGE CIVIL CITY,0351,HEALTH INSURANCE                        ," 2,667,155 "," 2,016,376 "," 1,321,347,485 ", 0.1526 
64,Porter,3,City/Town,0303,PORTAGE CIVIL CITY,0706,LOCAL ROAD & STREET                     ," 417,298 ", -   ," 1,321,347,485 ", -   
64,Porter,3,City/Town,0303,PORTAGE CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 2,725,523 "," 1,543,334 "," 1,321,347,485 ", 0.1168 
64,Porter,3,City/Town,0303,PORTAGE CIVIL CITY,1301,PARK & RECREATION                       ," 1,070,926 "," 984,404 "," 1,321,347,485 ", 0.0745 
64,Porter,3,City/Town,0303,PORTAGE CIVIL CITY,2202,BUILDING DEMOLITION                     ," 19,182 ", -   ," 1,321,347,485 ", -   
64,Porter,3,City/Town,0303,PORTAGE CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        , -   , -   ," 1,321,347,485 ", -   
64,Porter,3,City/Town,0303,PORTAGE CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 248,337 "," 225,950 "," 1,321,347,485 ", 0.0171 
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,0061,RAINY DAY," 33,000 ", -   ," 615,770,960 ", -   
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,0101,GENERAL                                 ," 5,226,286 "," 3,384,893 "," 615,770,960 ", 0.5497 
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,0180,DEBT SERVICE                            , -   , -   ," 615,770,960 ", -   
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,0181,DEBT PAYMENT                            ," 102,163 "," 133,622 "," 615,770,960 ", 0.0217 
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,0341,FIRE PENSION                            , -   , -   ," 615,770,960 ", -   
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,0342,POLICE PENSION                          ," 150,000 ", -   ," 615,770,960 ", -   
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 126,581 ", -   ," 615,770,960 ", -   
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 919,009 "," 463,676 "," 615,770,960 ", 0.0753 
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,0720,MAJOR MOVES - TOLLROAD COUNTIES, -   , -   ," 615,770,960 ", -   
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,1301,PARK & RECREATION                       ," 353,695 "," 342,984 "," 615,770,960 ", 0.0557 
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,1380,PARK BOND                               ," 265,450 "," 243,230 "," 615,770,960 ", 0.0395 
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 33,454 ", -   ," 615,770,960 ", -   
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,2390,CUMULATIVE CAPITAL IMP (RATE)           ," 20,955 "," 17,857 "," 615,770,960 ", 0.0029 
64,Porter,3,City/Town,0510,CHESTERTON CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 254,000 "," 225,372 "," 615,770,960 ", 0.0366 
64,Porter,3,City/Town,0827,BEVERLY SHORES CIVIL TOWN,0061,RAINY DAY, 436 , -   ," 174,026,836 ", -   
64,Porter,3,City/Town,0827,BEVERLY SHORES CIVIL TOWN,0101,GENERAL                                 ," 398,690 "," 294,627 "," 174,026,836 ", 0.1693 
64,Porter,3,City/Town,0827,BEVERLY SHORES CIVIL TOWN,0180,DEBT SERVICE                            ," 449,500 "," 423,755 "," 174,026,836 ", 0.2435 
64,Porter,3,City/Town,0827,BEVERLY SHORES CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 14,959 ", -   ," 174,026,836 ", -   
64,Porter,3,City/Town,0827,BEVERLY SHORES CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 111,854 "," 69,959 "," 174,026,836 ", 0.0402 
64,Porter,3,City/Town,0827,BEVERLY SHORES CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 3,466 ", -   ," 174,026,836 ", -   
64,Porter,3,City/Town,0827,BEVERLY SHORES CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 18,969 "," 10,790 "," 174,026,836 ", 0.0062 
64,Porter,3,City/Town,0828,BURNS HARBOR CIVIL TOWN,0101,GENERAL                                 ," 1,754,931 "," 1,364,386 "," 508,719,710 ", 0.2682 
64,Porter,3,City/Town,0828,BURNS HARBOR CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 10,000 ", -   ," 508,719,710 ", -   
64,Porter,3,City/Town,0828,BURNS HARBOR CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 132,712 "," 99,709 "," 508,719,710 ", 0.0196 
64,Porter,3,City/Town,0828,BURNS HARBOR CIVIL TOWN,1303,PARK                                    ," 85,440 "," 84,956 "," 508,719,710 ", 0.0167 
64,Porter,3,City/Town,0828,BURNS HARBOR CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 77,000 "," 188,226 "," 508,719,710 ", 0.0370 
64,Porter,3,City/Town,0828,BURNS HARBOR CIVIL TOWN,6280,SEWER BOND                              ," 681,355 "," 57,994 "," 508,719,710 ", 0.0114 
64,Porter,3,City/Town,0828,BURNS HARBOR CIVIL TOWN,6290,CUMULATIVE SEWER                        ," 53,500 "," 10,174 "," 508,719,710 ", 0.0020 
64,Porter,3,City/Town,0829,DUNE ACRES CIVIL TOWN,0101,GENERAL                                 ," 317,825 "," 241,616 "," 100,255,764 ", 0.2410 
64,Porter,3,City/Town,0829,DUNE ACRES CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 9,000 ", -   ," 100,255,764 ", -   
64,Porter,3,City/Town,0829,DUNE ACRES CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 60,000 "," 52,434 "," 100,255,764 ", 0.0523 
64,Porter,3,City/Town,0829,DUNE ACRES CIVIL TOWN,1303,PARK                                    ," 16,539 "," 16,041 "," 100,255,764 ", 0.0160 
64,Porter,3,City/Town,0829,DUNE ACRES CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 1,075 ", -   ," 100,255,764 ", -   
64,Porter,3,City/Town,0829,DUNE ACRES CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 16,512 "," 10,527 "," 100,255,764 ", 0.0105 
64,Porter,3,City/Town,0830,HEBRON CIVIL TOWN,0061,RAINY DAY, 1 , -   ," 101,436,516 ", -   
64,Porter,3,City/Town,0830,HEBRON CIVIL TOWN,0101,GENERAL                                 ," 902,000 "," 649,498 "," 101,436,516 ", 0.6403 
64,Porter,3,City/Town,0830,HEBRON CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 36,193 ", -   ," 101,436,516 ", -   
64,Porter,3,City/Town,0830,HEBRON CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 152,268 ", -   ," 101,436,516 ", -   
64,Porter,3,City/Town,0830,HEBRON CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 15,000 ", -   ," 101,436,516 ", -   
64,Porter,3,City/Town,0830,HEBRON CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 19,734 "," 19,476 "," 101,436,516 ", 0.0192 
64,Porter,3,City/Town,0831,KOUTS CIVIL TOWN,0101,GENERAL                                 ," 443,295 "," 248,885 "," 76,345,155 ", 0.3260 
64,Porter,3,City/Town,0831,KOUTS CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 20,750 ", -   ," 76,345,155 ", -   
64,Porter,3,City/Town,0831,KOUTS CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 79,986 "," 20,995 "," 76,345,155 ", 0.0275 
64,Porter,3,City/Town,0831,KOUTS CIVIL TOWN,1191,CUMULATIVE FIRE SPECIAL                 ," 18,000 "," 17,712 "," 76,345,155 ", 0.0232 
64,Porter,3,City/Town,0831,KOUTS CIVIL TOWN,1303,PARK                                    ," 10,653 "," 4,275 "," 76,345,155 ", 0.0056 
64,Porter,3,City/Town,0831,KOUTS CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 19,405 ", -   ," 76,345,155 ", -   
64,Porter,3,City/Town,0831,KOUTS CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 20,000 "," 12,215 "," 76,345,155 ", 0.0160 
64,Porter,3,City/Town,0831,KOUTS CIVIL TOWN,2482,REDEVELOPMENT BOND                      ," 62,808 "," 61,458 "," 76,345,155 ", 0.0805 
64,Porter,3,City/Town,0832,OGDEN DUNES CIVIL TOWN,0101,GENERAL                                 ," 610,548 "," 371,751 "," 126,964,221 ", 0.2928 
64,Porter,3,City/Town,0832,OGDEN DUNES CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 17,416 ", -   ," 126,964,221 ", -   
64,Porter,3,City/Town,0832,OGDEN DUNES CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 197,478 "," 152,103 "," 126,964,221 ", 0.1198 
64,Porter,3,City/Town,0832,OGDEN DUNES CIVIL TOWN,1301,PARK & RECREATION                       ," 8,500 "," 1,904 "," 126,964,221 ", 0.0015 
64,Porter,3,City/Town,0832,OGDEN DUNES CIVIL TOWN,1380,PARK BOND                               ," 42,570 "," 21,711 "," 126,964,221 ", 0.0171 
64,Porter,3,City/Town,0832,OGDEN DUNES CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 2,758 ", -   ," 126,964,221 ", -   
64,Porter,3,City/Town,0832,OGDEN DUNES CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 67,000 "," 50,786 "," 126,964,221 ", 0.0400 
64,Porter,3,City/Town,0833,PORTER CIVIL TOWN,0101,GENERAL                                 ," 2,179,008 "," 1,284,475 "," 232,442,093 ", 0.5526 
64,Porter,3,City/Town,0833,PORTER CIVIL TOWN,0283,LEASE RENTAL PAYMENT                    ," 83,000 "," 74,149 "," 232,442,093 ", 0.0319 
64,Porter,3,City/Town,0833,PORTER CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 20,000 ", -   ," 232,442,093 ", -   
64,Porter,3,City/Town,0833,PORTER CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 729,714 "," 499,983 "," 232,442,093 ", 0.2151 
64,Porter,3,City/Town,0833,PORTER CIVIL TOWN,0720,MAJOR MOVES - TOLLROAD COUNTIES," 32,958 ", -   ," 232,442,093 ", -   
64,Porter,3,City/Town,0833,PORTER CIVIL TOWN,1111,FIRE                                    ," 231,047 "," 203,387 "," 232,442,093 ", 0.0875 
64,Porter,3,City/Town,0833,PORTER CIVIL TOWN,1301,PARK & RECREATION                       ," 167,457 "," 128,308 "," 232,442,093 ", 0.0552 
64,Porter,3,City/Town,0833,PORTER CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 75,000 ", -   ," 232,442,093 ", -   
64,Porter,3,City/Town,0833,PORTER CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 120,000 "," 68,570 "," 232,442,093 ", 0.0295 
64,Porter,3,City/Town,0834,PINES CIVIL TOWN,0101,GENERAL                                 ," 156,347 "," 71,614 "," 23,959,111 ", 0.2989 
64,Porter,3,City/Town,0834,PINES CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 30,000 ", -   ," 23,959,111 ", -   
64,Porter,3,City/Town,0834,PINES CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 52,000 "," 30,979 "," 23,959,111 ", 0.1293 
64,Porter,3,City/Town,0834,PINES CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 4,000 ", -   ," 23,959,111 ", -   
64,Porter,4,School,4925,MICHIGAN CITY AREA SCHOOL CORPORATION,0101,GENERAL                                 , -   , -   ," 244,811,039 ", -   
64,Porter,4,School,4925,MICHIGAN CITY AREA SCHOOL CORPORATION,0180,DEBT SERVICE                            , -   ," 175,285 "," 244,811,039 ", 0.0716 
64,Porter,4,School,4925,MICHIGAN CITY AREA SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT, -   ," 89,356 "," 244,811,039 ", 0.0365 
64,Porter,4,School,4925,MICHIGAN CITY AREA SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       , -   ," 316,785 "," 244,811,039 ", 0.1294 
64,Porter,4,School,4925,MICHIGAN CITY AREA SCHOOL CORPORATION,6301,TRANSPORTATION                          , -   ," 293,773 "," 244,811,039 ", 0.1200 
64,Porter,4,School,4925,MICHIGAN CITY AREA SCHOOL CORPORATION,6302,BUS REPLACEMENT, -   ," 15,668 "," 244,811,039 ", 0.0064 
64,Porter,4,School,6460,BOONE TOWNSHIP SCHOOL CORPORATION,0101,GENERAL                                 ," 7,288,169 ", -   ," 225,710,242 ", -   
64,Porter,4,School,6460,BOONE TOWNSHIP SCHOOL CORPORATION,0180,DEBT SERVICE                            ," 2,951,065 "," 2,762,919 "," 225,710,242 ", 1.2241 
64,Porter,4,School,6460,BOONE TOWNSHIP SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT," 128,003 "," 102,924 "," 225,710,242 ", 0.0456 
64,Porter,4,School,6460,BOONE TOWNSHIP SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ," 967,544 "," 641,920 "," 225,710,242 ", 0.2844 
64,Porter,4,School,6460,BOONE TOWNSHIP SCHOOL CORPORATION,2083,2013 STATE GENERAL FUND LOAN REPAYMENT," 27,914 "," 25,731 "," 225,710,242 ", 0.0114 
64,Porter,4,School,6460,BOONE TOWNSHIP SCHOOL CORPORATION,6301,TRANSPORTATION                          ," 585,500 "," 453,226 "," 225,710,242 ", 0.2008 
64,Porter,4,School,6460,BOONE TOWNSHIP SCHOOL CORPORATION,6302,BUS REPLACEMENT," 172,000 "," 106,987 "," 225,710,242 ", 0.0474 
64,Porter,4,School,6470,DUNELAND SCHOOL CORPORATION,0022,REFERENDUM FUND - EXEMPT OPERATING - POST 2009," 4,782,000 "," 5,292,558 "," 2,574,201,380 ", 0.2056 
64,Porter,4,School,6470,DUNELAND SCHOOL CORPORATION,0101,GENERAL                                 ," 34,380,000 ", -   ," 2,405,918,136 ", -   
64,Porter,4,School,6470,DUNELAND SCHOOL CORPORATION,0180,DEBT SERVICE                            ," 7,872,512 "," 7,621,949 "," 2,405,918,136 ", 0.3168 
64,Porter,4,School,6470,DUNELAND SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT," 1,596,391 "," 1,482,046 "," 2,405,918,136 ", 0.0616 
64,Porter,4,School,6470,DUNELAND SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ," 9,468,965 "," 8,040,578 "," 2,405,918,136 ", 0.3342 
64,Porter,4,School,6470,DUNELAND SCHOOL CORPORATION,6301,TRANSPORTATION                          ," 3,866,342 "," 3,688,273 "," 2,405,918,136 ", 0.1533 
64,Porter,4,School,6470,DUNELAND SCHOOL CORPORATION,6302,BUS REPLACEMENT," 650,089 "," 647,192 "," 2,405,918,136 ", 0.0269 
64,Porter,4,School,6510,EAST PORTER COUNTY SCHOOL CORPORATION,0061,RAINY DAY," 528,000 ", -   ," 829,454,652 ", -   
64,Porter,4,School,6510,EAST PORTER COUNTY SCHOOL CORPORATION,0101,GENERAL                                 ," 14,500,000 ", -   ," 829,454,652 ", -   
64,Porter,4,School,6510,EAST PORTER COUNTY SCHOOL CORPORATION,0180,DEBT SERVICE                            ," 5,413,742 "," 4,722,915 "," 829,454,652 ", 0.5694 
64,Porter,4,School,6510,EAST PORTER COUNTY SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT," 329,459 "," 291,968 "," 829,454,652 ", 0.0352 
64,Porter,4,School,6510,EAST PORTER COUNTY SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ," 2,441,505 "," 1,995,668 "," 829,454,652 ", 0.2406 
64,Porter,4,School,6510,EAST PORTER COUNTY SCHOOL CORPORATION,6301,TRANSPORTATION                          ," 1,632,851 "," 1,142,159 "," 829,454,652 ", 0.1377 
64,Porter,4,School,6510,EAST PORTER COUNTY SCHOOL CORPORATION,6302,BUS REPLACEMENT," 400,000 "," 282,844 "," 829,454,652 ", 0.0341 
64,Porter,4,School,6520,PORTER TOWNSHIP SCHOOL CORPORATION,0101,GENERAL                                 ," 9,327,183 ", -   ," 460,468,128 ", -   
64,Porter,4,School,6520,PORTER TOWNSHIP SCHOOL CORPORATION,0180,DEBT SERVICE                            ," 2,996,563 "," 2,816,223 "," 460,468,128 ", 0.6116 
64,Porter,4,School,6520,PORTER TOWNSHIP SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT," 132,265 "," 112,354 "," 460,468,128 ", 0.0244 
64,Porter,4,School,6520,PORTER TOWNSHIP SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ," 1,251,773 "," 1,120,319 "," 460,468,128 ", 0.2433 
64,Porter,4,School,6520,PORTER TOWNSHIP SCHOOL CORPORATION,2083,2013 STATE GENERAL FUND LOAN REPAYMENT," 58,244 "," 53,414 "," 460,468,128 ", 0.0116 
64,Porter,4,School,6520,PORTER TOWNSHIP SCHOOL CORPORATION,6301,TRANSPORTATION                          ," 1,283,017 "," 1,113,412 "," 460,468,128 ", 0.2418 
64,Porter,4,School,6520,PORTER TOWNSHIP SCHOOL CORPORATION,6302,BUS REPLACEMENT," 168,933 "," 44,665 "," 460,468,128 ", 0.0097 
64,Porter,4,School,6530,UNION TOWNSHIP SCHOOL CORPORATION,0101,GENERAL                                 ," 9,942,432 ", -   ," 492,856,327 ", -   
64,Porter,4,School,6530,UNION TOWNSHIP SCHOOL CORPORATION,0180,DEBT SERVICE                            ," 2,594,999 "," 1,970,932 "," 492,856,327 ", 0.3999 
64,Porter,4,School,6530,UNION TOWNSHIP SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT," 159,512 "," 179,400 "," 492,856,327 ", 0.0364 
64,Porter,4,School,6530,UNION TOWNSHIP SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ," 1,404,661 "," 1,135,048 "," 492,856,327 ", 0.2303 
64,Porter,4,School,6530,UNION TOWNSHIP SCHOOL CORPORATION,6301,TRANSPORTATION                          ," 1,264,941 "," 1,099,070 "," 492,856,327 ", 0.2230 
64,Porter,4,School,6530,UNION TOWNSHIP SCHOOL CORPORATION,6302,BUS REPLACEMENT," 275,264 "," 248,892 "," 492,856,327 ", 0.0505 
64,Porter,4,School,6550,PORTAGE TOWNSHIP SCHOOL CORPORATION,0101,GENERAL                                 ," 52,819,232 ", -   ," 1,669,168,139 ", -   
64,Porter,4,School,6550,PORTAGE TOWNSHIP SCHOOL CORPORATION,0180,DEBT SERVICE                            ," 6,643,353 "," 5,753,623 "," 1,669,168,139 ", 0.3447 
64,Porter,4,School,6550,PORTAGE TOWNSHIP SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT," 1,429,487 "," 1,615,755 "," 1,669,168,139 ", 0.0968 
64,Porter,4,School,6550,PORTAGE TOWNSHIP SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ," 6,322,281 "," 4,348,183 "," 1,669,168,139 ", 0.2605 
64,Porter,4,School,6550,PORTAGE TOWNSHIP SCHOOL CORPORATION,6301,TRANSPORTATION                          ," 6,231,880 "," 4,273,070 "," 1,669,168,139 ", 0.2560 
64,Porter,4,School,6550,PORTAGE TOWNSHIP SCHOOL CORPORATION,6302,BUS REPLACEMENT," 1,212,130 "," 1,123,350 "," 1,669,168,139 ", 0.0673 
64,Porter,4,School,6560,VALPARAISO COMMUNITY SCHOOL CORPORATION,0101,GENERAL                                 ," 38,141,200 ", -   ," 2,092,492,076 ", -   
