County,County Name,Unit Type Code,Unit Type Name,Unit Code,Unit Name,Fund,Fund Name,2015 Certified Budget,2015 Certified Levy,2014 Certified Net Assessed Valuation,2015 Certified Gross Tax Rate
88,Washington,3,City/Town,0431,SALEM CIVIL CITY,6401,SANITATION                              ,"$379,661.00","$156,708.00","$164,092,407.00", 0.09550
88,Washington,3,City/Town,0918,CAMPBELLSBURG CIVIL TOWN,0061,RAINY DAY,"$18,210.00",$0.00,"$12,169,145.00", 0.00000
88,Washington,3,City/Town,0918,CAMPBELLSBURG CIVIL TOWN,0101,GENERAL                                 ,"$134,690.00","$79,963.00","$12,169,145.00", 0.65710
88,Washington,3,City/Town,0918,CAMPBELLSBURG CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$3,500.00",$0.00,"$12,169,145.00", 0.00000
88,Washington,3,City/Town,0918,CAMPBELLSBURG CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$17,550.00",$0.00,"$12,169,145.00", 0.00000
88,Washington,3,City/Town,0918,CAMPBELLSBURG CIVIL TOWN,1301,PARK & RECREATION                       ,"$26,760.00",$0.00,"$12,169,145.00", 0.00000
88,Washington,3,City/Town,0918,CAMPBELLSBURG CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$2,700.00",$0.00,"$12,169,145.00", 0.00000
88,Washington,3,City/Town,0920,HARDINSBURG CIVIL TOWN,0101,GENERAL                                 ,"$30,000.00","$7,048.00","$6,802,804.00", 0.10360
88,Washington,3,City/Town,0920,HARDINSBURG CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$15,000.00",$0.00,"$6,802,804.00", 0.00000
88,Washington,3,City/Town,0921,LITTLE YORK CIVIL TOWN,0061,RAINY DAY,"$14,877.00",$0.00,$0.00, 0.00000
88,Washington,3,City/Town,0921,LITTLE YORK CIVIL TOWN,0101,GENERAL                                 ,"$17,000.00",$989.00,"$3,364,998.00", 0.02940
88,Washington,3,City/Town,0921,LITTLE YORK CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$4,000.00",$0.00,"$3,364,998.00", 0.00000
88,Washington,3,City/Town,0921,LITTLE YORK CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$8,000.00",$0.00,"$3,364,998.00", 0.00000
88,Washington,3,City/Town,0921,LITTLE YORK CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$3,000.00",$0.00,"$3,364,998.00", 0.00000
88,Washington,3,City/Town,0922,LIVONIA CIVIL TOWN,0101,GENERAL                                 ,"$9,000.00","$2,991.00","$3,230,209.00", 0.09260
88,Washington,3,City/Town,0922,LIVONIA CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$9,500.00",$0.00,"$3,230,209.00", 0.00000
88,Washington,3,City/Town,0923,NEW PEKIN CIVIL TOWN,0061,RAINY DAY,"$100,000.00",$0.00,"$26,750,248.00", 0.00000
88,Washington,3,City/Town,0923,NEW PEKIN CIVIL TOWN,0101,GENERAL                                 ,"$315,300.00","$148,544.00","$26,750,248.00", 0.55530
88,Washington,3,City/Town,0923,NEW PEKIN CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$5,322.00",$0.00,"$26,750,248.00", 0.00000
88,Washington,3,City/Town,0923,NEW PEKIN CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$85,123.00",$0.00,"$26,750,248.00", 0.00000
88,Washington,3,City/Town,0923,NEW PEKIN CIVIL TOWN,1303,PARK                                    ,"$11,225.00",$0.00,"$26,750,248.00", 0.00000
88,Washington,3,City/Town,0923,NEW PEKIN CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$15,751.00",$0.00,"$26,750,248.00", 0.00000
88,Washington,3,City/Town,0924,SALTILLO CIVIL TOWN,0101,GENERAL                                 ,"$2,730.00",$0.00,"$2,386,195.00", 0.00000
88,Washington,3,City/Town,0924,SALTILLO CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$5,000.00",$0.00,"$2,386,195.00", 0.00000
88,Washington,3,City/Town,0924,SALTILLO CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$8,000.00",$0.00,"$2,386,195.00", 0.00000
88,Washington,3,City/Town,0924,SALTILLO CIVIL TOWN,2120,CEMETERY                                ,"$4,400.00",$0.00,"$2,386,195.00", 0.00000
88,Washington,3,City/Town,0924,SALTILLO CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$2,000.00",$0.00,"$2,386,195.00", 0.00000
88,Washington,4,School,8205,SALEM COMMUNITY SCHOOL CORPORATION,0061,RAINY DAY,$0.00,$0.00,$0.00, 0.00000
88,Washington,4,School,8205,SALEM COMMUNITY SCHOOL CORPORATION,0101,GENERAL                                 ,"$12,987,905.00",$0.00,"$447,335,135.00", 0.00000
88,Washington,4,School,8205,SALEM COMMUNITY SCHOOL CORPORATION,0180,DEBT SERVICE                            ,"$2,046,859.00","$1,993,773.00","$447,335,135.00", 0.44570
88,Washington,4,School,8205,SALEM COMMUNITY SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT,"$205,831.00","$188,775.00","$447,335,135.00", 0.04220
88,Washington,4,School,8205,SALEM COMMUNITY SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ,"$1,499,770.00","$1,323,217.00","$447,335,135.00", 0.29580
88,Washington,4,School,8205,SALEM COMMUNITY SCHOOL CORPORATION,6301,TRANSPORTATION                          ,"$843,479.00","$772,100.00","$447,335,135.00", 0.17260
88,Washington,4,School,8205,SALEM COMMUNITY SCHOOL CORPORATION,6302,BUS REPLACEMENT,"$234,914.00","$135,990.00","$447,335,135.00", 0.03040
88,Washington,4,School,8215,EAST WASHINGTON SCHOOL CORPORATION,0061,RAINY DAY,"$500,000.00",$0.00,$0.00, 0.00000
88,Washington,4,School,8215,EAST WASHINGTON SCHOOL CORPORATION,0101,GENERAL                                 ,"$11,091,432.00",$0.00,"$300,283,906.00", 0.00000
88,Washington,4,School,8215,EAST WASHINGTON SCHOOL CORPORATION,0180,DEBT SERVICE                            ,"$1,426,282.00","$1,334,762.00","$300,283,906.00", 0.44450
88,Washington,4,School,8215,EAST WASHINGTON SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT,"$157,893.00","$124,318.00","$300,283,906.00", 0.04140
88,Washington,4,School,8215,EAST WASHINGTON SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ,"$935,426.00","$855,509.00","$300,283,906.00", 0.28490
88,Washington,4,School,8215,EAST WASHINGTON SCHOOL CORPORATION,6301,TRANSPORTATION                          ,"$938,492.00","$706,868.00","$300,283,906.00", 0.23540
88,Washington,4,School,8215,EAST WASHINGTON SCHOOL CORPORATION,6302,BUS REPLACEMENT,"$170,000.00","$122,216.00","$300,283,906.00", 0.04070
88,Washington,4,School,8220,WEST WASHINGTON SCHOOL CORPORATION,0101,GENERAL                                 ,"$6,900,000.00",$0.00,"$254,199,333.00", 0.00000
88,Washington,4,School,8220,WEST WASHINGTON SCHOOL CORPORATION,0180,DEBT SERVICE                            ,"$993,692.00","$833,774.00","$254,199,333.00", 0.32800
88,Washington,4,School,8220,WEST WASHINGTON SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT,"$226,019.00","$210,731.00","$254,199,333.00", 0.08290
88,Washington,4,School,8220,WEST WASHINGTON SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ,"$752,168.00","$664,477.00","$254,199,333.00", 0.26140
88,Washington,4,School,8220,WEST WASHINGTON SCHOOL CORPORATION,6301,TRANSPORTATION                          ,"$1,042,419.00","$700,319.00","$254,199,333.00", 0.27550
88,Washington,4,School,8220,WEST WASHINGTON SCHOOL CORPORATION,6302,BUS REPLACEMENT,"$70,763.00","$40,672.00","$254,199,333.00", 0.01600
88,Washington,5,Library,0237,SALEM PUBLIC LIBRARY,0101,GENERAL                                 ,"$497,240.00","$258,512.00","$327,645,152.00", 0.07890
88,Washington,5,Library,0237,SALEM PUBLIC LIBRARY,0180,DEBT SERVICE                            ,"$101,000.00","$96,000.00","$327,645,152.00", 0.02930
88,Washington,5,Library,0237,SALEM PUBLIC LIBRARY,2011,LIBRARY IMPROVEMENT RESERVE             ,"$8,000.00",$0.00,"$327,645,152.00", 0.00000
88,Washington,6,Special,1025,BROWN-VERNON FIRE DISTRICT,8603,SPECL FIRE GENERAL                      ,"$99,759.00","$95,174.00","$100,819,822.00", 0.09440
88,Washington,6,Special,1026,WASHINGTON COUNTY SOLID WASTE MANAGEMENT,8210,SPECIAL SOLID WASTE MANAGEMENT          ,"$925,040.00","$761,382.00","$1,001,818,374.00", 0.07600
88,Washington,6,Special,1083,BLUE RIVER FIRE PROTECTION DISTRICT,8603,SPECL FIRE GENERAL                      ,"$71,000.00","$37,128.00","$54,761,591.00", 0.06780
88,Washington,6,Special,1083,BLUE RIVER FIRE PROTECTION DISTRICT,8691,SPECL CUM FIRE,"$16,000.00","$15,333.00","$54,761,591.00", 0.02800
88,Washington,7,Conservancy,0045,DELANEY CREEK CONSERVANCY,0101,GENERAL                                 ,"$17,000.00","$9,398.00","$20,610,000.00", 0.04560
88,Washington,7,Conservancy,0045,DELANEY CREEK CONSERVANCY,0990,CUMULATIVE CHANNEL MAINTENANCE          ,"$46,100.00","$19,105.00","$20,610,000.00", 0.09270
88,Washington,7,Conservancy,0046,TWIN RUSH CREEK CONSERVANCY DISTRICT,0101,GENERAL                                 ,"$107,183.00","$19,494.00","$42,378,700.00", 0.04600
88,Washington,7,Conservancy,0046,TWIN RUSH CREEK CONSERVANCY DISTRICT,0990,CUMULATIVE CHANNEL MAINTENANCE          ,"$14,723.00",$0.00,"$42,378,700.00", 0.00000
88,Washington,7,Conservancy,0047,ELK CREEK CONSERVANCY DISTRICT,0101,GENERAL                                 ,"$22,833.00","$21,960.00","$27,449,900.00", 0.08000
88,Washington,7,Conservancy,0047,ELK CREEK CONSERVANCY DISTRICT,0990,CUMULATIVE CHANNEL MAINTENANCE          ,"$5,041.00","$2,580.00","$27,449,900.00", 0.00940
88,Washington,7,Conservancy,0056,MUDDY FORK CONSERVANCY DISTRICT,0101,GENERAL                                 ,$0.00,"$1,384.00","$6,095,194.00", 0.02270
88,Washington,7,Conservancy,0056,MUDDY FORK CONSERVANCY DISTRICT,0990,CUMULATIVE CHANNEL MAINTENANCE          ,$0.00,$293.00,"$6,095,194.00", 0.00480
89,Wayne,1,County,0000,WAYNE COUNTY,0101,GENERAL                                 ,"$21,426,343.00","$15,024,669.00","$2,422,161,657.00", 0.62030
89,Wayne,1,County,0000,WAYNE COUNTY,0124,2015 REASSESSMENT,"$41,000.00",$0.00,"$2,422,161,657.00", 0.00000
89,Wayne,1,County,0000,WAYNE COUNTY,0590,CUMULATIVE COURT HOUSE                  ,"$160,000.00","$290,659.00","$2,422,161,657.00", 0.01200
89,Wayne,1,County,0000,WAYNE COUNTY,0702,HIGHWAY                                 ,"$2,939,799.00",$0.00,"$2,422,161,657.00", 0.00000
89,Wayne,1,County,0000,WAYNE COUNTY,0706,LOCAL ROAD & STREET                     ,"$365,501.00",$0.00,"$2,422,161,657.00", 0.00000
89,Wayne,1,County,0000,WAYNE COUNTY,0790,CUMULATIVE BRIDGE                       ,"$394,285.00","$1,065,751.00","$2,422,161,657.00", 0.04400
89,Wayne,1,County,0000,WAYNE COUNTY,0801,HEALTH                                  ,"$2,986,365.00","$1,397,587.00","$2,422,161,657.00", 0.05770
89,Wayne,1,County,0000,WAYNE COUNTY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$495,103.00","$402,079.00","$2,422,161,657.00", 0.01660
89,Wayne,2,Township,0001,ABINGTON TOWNSHIP,0101,GENERAL                                 ,"$45,585.00","$30,009.00","$42,506,293.00", 0.07060
89,Wayne,2,Township,0001,ABINGTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$5,500.00",$0.00,"$42,506,293.00", 0.00000
89,Wayne,2,Township,0001,ABINGTON TOWNSHIP,1111,FIRE                                    ,"$58,000.00","$24,101.00","$42,506,293.00", 0.05670
89,Wayne,2,Township,0001,ABINGTON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$10,000.00","$5,866.00","$42,506,293.00", 0.01380
89,Wayne,2,Township,0002,BOSTON TOWNSHIP,0101,GENERAL                                 ,"$12,950.00","$5,606.00","$58,390,755.00", 0.00960
89,Wayne,2,Township,0002,BOSTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$5,000.00","$5,956.00","$58,390,755.00", 0.01020
89,Wayne,2,Township,0002,BOSTON TOWNSHIP,1111,FIRE                                    ,"$40,000.00","$41,447.00","$55,708,867.00", 0.07440
89,Wayne,2,Township,0002,BOSTON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$11,274.00","$7,465.00","$55,708,867.00", 0.01340
89,Wayne,2,Township,0003,CENTER TOWNSHIP,0061,RAINY DAY,$0.00,$0.00,"$246,957,779.00", 0.00000
89,Wayne,2,Township,0003,CENTER TOWNSHIP,0101,GENERAL                                 ,"$58,575.00","$32,351.00","$246,957,779.00", 0.01310
89,Wayne,2,Township,0003,CENTER TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$34,760.00","$5,433.00","$246,957,779.00", 0.00220
89,Wayne,2,Township,0003,CENTER TOWNSHIP,1111,FIRE                                    ,"$79,600.00","$63,751.00","$169,102,108.00", 0.03770
89,Wayne,2,Township,0003,CENTER TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$32,500.00","$34,666.00","$169,102,108.00", 0.02050
89,Wayne,2,Township,0004,CLAY TOWNSHIP,0101,GENERAL                                 ,"$18,470.00","$6,597.00","$44,571,631.00", 0.01480
89,Wayne,2,Township,0004,CLAY TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$8,000.00","$5,482.00","$44,571,631.00", 0.01230
89,Wayne,2,Township,0004,CLAY TOWNSHIP,1111,FIRE                                    ,"$59,300.00","$43,329.00","$40,419,180.00", 0.10720
89,Wayne,2,Township,0004,CLAY TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,$0.00,"$5,659.00","$40,419,180.00", 0.01400
89,Wayne,2,Township,0004,CLAY TOWNSHIP,1312,RECREATION                              ,"$2,000.00",$0.00,"$44,571,631.00", 0.00000
89,Wayne,2,Township,0005,DALTON TOWNSHIP,0101,GENERAL                                 ,"$9,450.00","$2,509.00","$24,359,563.00", 0.01030
89,Wayne,2,Township,0005,DALTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$5,000.00","$4,774.00","$24,359,563.00", 0.01960
89,Wayne,2,Township,0005,DALTON TOWNSHIP,1111,FIRE                                    ,"$5,065.00","$3,191.00","$24,359,563.00", 0.01310
89,Wayne,2,Township,0005,DALTON TOWNSHIP,1312,RECREATION                              ,$800.00,$974.00,"$24,359,563.00", 0.00400
89,Wayne,2,Township,0006,FRANKLIN TOWNSHIP,0101,GENERAL                                 ,"$15,469.00","$8,906.00","$65,005,002.00", 0.01370
89,Wayne,2,Township,0006,FRANKLIN TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$8,900.00",$0.00,"$65,005,002.00", 0.00000
89,Wayne,2,Township,0006,FRANKLIN TOWNSHIP,1111,FIRE                                    ,"$34,800.00","$27,483.00","$64,213,436.00", 0.04280
89,Wayne,2,Township,0007,GREENE TOWNSHIP,0101,GENERAL                                 ,"$20,700.00","$7,996.00","$55,529,381.00", 0.01440
89,Wayne,2,Township,0007,GREENE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$18,000.00","$5,997.00","$55,529,381.00", 0.01080
89,Wayne,2,Township,0007,GREENE TOWNSHIP,1111,FIRE                                    ,"$60,000.00","$52,031.00","$55,529,381.00", 0.09370
89,Wayne,2,Township,0007,GREENE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$55,000.00","$6,941.00","$55,529,381.00", 0.01250
89,Wayne,2,Township,0008,HARRISON TOWNSHIP,0101,GENERAL                                 ,"$9,985.00",$0.00,"$28,864,146.00", 0.00000
89,Wayne,2,Township,0008,HARRISON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$10,200.00","$6,292.00","$28,864,146.00", 0.02180
89,Wayne,2,Township,0008,HARRISON TOWNSHIP,1111,FIRE                                    ,"$20,460.00","$18,733.00","$28,864,146.00", 0.06490
89,Wayne,2,Township,0008,HARRISON TOWNSHIP,1312,RECREATION                              ,$0.00,$0.00,"$28,864,146.00", 0.00000
89,Wayne,2,Township,0009,JACKSON TOWNSHIP,0101,GENERAL                                 ,"$75,282.00","$49,999.00","$132,624,278.00", 0.03770
89,Wayne,2,Township,0009,JACKSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$47,282.00","$38,859.00","$132,624,278.00", 0.02930
89,Wayne,2,Township,0009,JACKSON TOWNSHIP,1090,TOWNSHIP CUMULATIVE VEHICLE,"$10,000.00","$10,477.00","$132,624,278.00", 0.00790
89,Wayne,2,Township,0009,JACKSON TOWNSHIP,1111,FIRE                                    ,"$19,000.00","$22,395.00","$71,095,854.00", 0.03150
89,Wayne,2,Township,0009,JACKSON TOWNSHIP,1312,RECREATION                              ,"$5,000.00","$4,907.00","$132,624,278.00", 0.00370
89,Wayne,2,Township,0010,JEFFERSON TOWNSHIP,0101,GENERAL                                 ,"$93,952.00","$9,979.00","$117,394,783.00", 0.00850
89,Wayne,2,Township,0010,JEFFERSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$47,300.00","$50,832.00","$117,394,783.00", 0.04330
89,Wayne,2,Township,0010,JEFFERSON TOWNSHIP,1111,FIRE                                    ,"$24,500.00","$24,761.00","$70,745,497.00", 0.03500
89,Wayne,2,Township,0010,JEFFERSON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$5,000.00","$9,338.00","$70,745,497.00", 0.01320
89,Wayne,2,Township,0010,JEFFERSON TOWNSHIP,1312,RECREATION                              ,"$6,000.00",$0.00,"$117,394,783.00", 0.00000
89,Wayne,2,Township,0011,NEW GARDEN TOWNSHIP,0101,GENERAL                                 ,"$30,036.00","$8,649.00","$67,572,550.00", 0.01280
89,Wayne,2,Township,0011,NEW GARDEN TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$29,100.00","$21,961.00","$67,572,550.00", 0.03250
89,Wayne,2,Township,0012,PERRY TOWNSHIP,0101,GENERAL                                 ,"$15,200.00",$0.00,"$34,619,215.00", 0.00000
89,Wayne,2,Township,0012,PERRY TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$12,000.00","$11,978.00","$34,619,215.00", 0.03460
89,Wayne,2,Township,0012,PERRY TOWNSHIP,1111,FIRE                                    ,"$51,000.00","$34,180.00","$32,306,585.00", 0.10580
89,Wayne,2,Township,0012,PERRY TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$8,100.00","$4,781.00","$32,306,585.00", 0.01480
89,Wayne,2,Township,0012,PERRY TOWNSHIP,1312,RECREATION                              ,"$4,000.00","$3,497.00","$34,619,215.00", 0.01010
89,Wayne,2,Township,0013,WASHINGTON TOWNSHIP,0101,GENERAL                                 ,"$17,419.00","$12,458.00","$69,209,898.00", 0.01800
89,Wayne,2,Township,0013,WASHINGTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$2,200.00",$0.00,"$69,209,898.00", 0.00000
89,Wayne,2,Township,0013,WASHINGTON TOWNSHIP,1111,FIRE                                    ,"$34,789.00","$13,427.00","$63,632,856.00", 0.02110
89,Wayne,2,Township,0013,WASHINGTON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$15,000.00","$8,336.00","$63,632,856.00", 0.01310
89,Wayne,2,Township,0014,WAYNE TOWNSHIP,0061,RAINY DAY,"$20,000.00",$0.00,"$1,388,756,127.00", 0.00000
89,Wayne,2,Township,0014,WAYNE TOWNSHIP,0101,GENERAL                                 ,"$379,896.00","$333,301.00","$1,388,756,127.00", 0.02400
89,Wayne,2,Township,0014,WAYNE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$702,857.00","$202,758.00","$1,388,756,127.00", 0.01460
89,Wayne,2,Township,0014,WAYNE TOWNSHIP,1090,TOWNSHIP CUMULATIVE VEHICLE,"$28,430.00","$27,775.00","$1,388,756,127.00", 0.00200
89,Wayne,2,Township,0014,WAYNE TOWNSHIP,1111,FIRE                                    ,"$726,667.00","$575,638.00","$163,859,255.00", 0.35130
89,Wayne,2,Township,0014,WAYNE TOWNSHIP,2120,CEMETERY                                ,"$30,634.00","$30,553.00","$1,388,756,127.00", 0.00220
89,Wayne,2,Township,0015,WEBSTER TOWNSHIP,0101,GENERAL                                 ,"$14,200.00","$2,290.00","$45,800,256.00", 0.00500
89,Wayne,2,Township,0015,WEBSTER TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$7,250.00","$7,969.00","$45,800,256.00", 0.01740
89,Wayne,2,Township,0015,WEBSTER TOWNSHIP,1111,FIRE                                    ,"$44,000.00","$72,331.00","$45,778,936.00", 0.15800
89,Wayne,3,City/Town,0111,RICHMOND CIVIL CITY,0101,GENERAL                                 ,"$17,477,395.00","$9,432,735.00","$1,230,463,758.00", 0.76660
89,Wayne,3,City/Town,0111,RICHMOND CIVIL CITY,0180,DEBT SERVICE                            ,"$246,475.00","$258,397.00","$1,230,463,758.00", 0.02100
89,Wayne,3,City/Town,0111,RICHMOND CIVIL CITY,0341,FIRE PENSION                            ,"$2,789,396.00","$1,013,902.00","$1,230,463,758.00", 0.08240
89,Wayne,3,City/Town,0111,RICHMOND CIVIL CITY,0342,POLICE PENSION                          ,"$2,130,021.00","$943,766.00","$1,230,463,758.00", 0.07670
89,Wayne,3,City/Town,0111,RICHMOND CIVIL CITY,0706,LOCAL ROAD & STREET                     ,"$224,837.00",$0.00,"$1,230,463,758.00", 0.00000
89,Wayne,3,City/Town,0111,RICHMOND CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ,"$2,923,642.00","$1,499,935.00","$1,230,463,758.00", 0.12190
89,Wayne,3,City/Town,0111,RICHMOND CIVIL CITY,1301,PARK & RECREATION                       ,"$2,182,197.00","$2,586,435.00","$1,230,463,758.00", 0.21020
89,Wayne,3,City/Town,0111,RICHMOND CIVIL CITY,2102,AVIATION/AIRPORT                        ,"$366,564.00",$0.00,"$1,230,463,758.00", 0.00000
89,Wayne,3,City/Town,0111,RICHMOND CIVIL CITY,2202,BUILDING DEMOLITION                     ,"$41,000.00","$15,996.00","$1,230,463,758.00", 0.00130
89,Wayne,3,City/Town,0111,RICHMOND CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$123,997.00",$0.00,"$1,230,463,758.00", 0.00000
89,Wayne,3,City/Town,0111,RICHMOND CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$603,915.00","$547,556.00","$1,230,463,758.00", 0.04450
89,Wayne,3,City/Town,0925,BOSTON CIVIL TOWN,0101,GENERAL                                 ,"$2,985.00","$2,314.00","$2,615,188.00", 0.08850
89,Wayne,3,City/Town,0925,BOSTON CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$5,000.00",$0.00,"$2,615,188.00", 0.00000
89,Wayne,3,City/Town,0925,BOSTON CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$1,900.00",$0.00,"$2,615,188.00", 0.00000
89,Wayne,3,City/Town,0925,BOSTON CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$4,000.00",$0.00,"$2,615,188.00", 0.00000
89,Wayne,3,City/Town,0926,CAMBRIDGE CITY CIVIL TOWN,0061,RAINY DAY,"$36,500.00",$0.00,"$43,988,600.00", 0.00000
89,Wayne,3,City/Town,0926,CAMBRIDGE CITY CIVIL TOWN,0101,GENERAL                                 ,"$789,702.00","$499,579.00","$43,988,600.00", 1.13570
89,Wayne,3,City/Town,0926,CAMBRIDGE CITY CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$17,055.00",$0.00,"$43,988,600.00", 0.00000
89,Wayne,3,City/Town,0926,CAMBRIDGE CITY CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$198,375.00","$134,253.00","$43,988,600.00", 0.30520
89,Wayne,3,City/Town,0926,CAMBRIDGE CITY CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$5,038.00",$0.00,"$43,988,600.00", 0.00000
89,Wayne,3,City/Town,0926,CAMBRIDGE CITY CIVIL TOWN,2390,CUMULATIVE CAPITAL IMP (RATE)           ,"$40,000.00","$14,516.00","$43,988,600.00", 0.03300
89,Wayne,3,City/Town,0926,CAMBRIDGE CITY CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$10,500.00","$11,305.00","$43,988,600.00", 0.02570
89,Wayne,3,City/Town,0927,CENTERVILLE CIVIL TOWN,0101,GENERAL                                 ,"$638,133.00","$418,133.00","$61,148,396.00", 0.68380
89,Wayne,3,City/Town,0927,CENTERVILLE CIVIL TOWN,0180,DEBT SERVICE                            ,"$38,647.00","$16,449.00","$61,148,396.00", 0.02690
89,Wayne,3,City/Town,0927,CENTERVILLE CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$201,649.00","$116,304.00","$61,148,396.00", 0.19020
89,Wayne,3,City/Town,0927,CENTERVILLE CIVIL TOWN,2390,CUMULATIVE CAPITAL IMP (RATE)           ,$0.00,"$24,459.00","$61,148,396.00", 0.04000
89,Wayne,3,City/Town,0927,CENTERVILLE CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,$0.00,"$30,268.00","$61,148,396.00", 0.04950
89,Wayne,3,City/Town,0928,DUBLIN CIVIL TOWN,0061,RAINY DAY,"$3,000.00",$0.00,"$10,444,746.00", 0.00000
89,Wayne,3,City/Town,0928,DUBLIN CIVIL TOWN,0101,GENERAL                                 ,"$72,355.00","$31,992.00","$10,444,746.00", 0.30630
89,Wayne,3,City/Town,0928,DUBLIN CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$7,000.00",$0.00,"$10,444,746.00", 0.00000
89,Wayne,3,City/Town,0928,DUBLIN CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$48,975.00","$22,540.00","$10,444,746.00", 0.21580
89,Wayne,3,City/Town,0928,DUBLIN CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$2,970.00",$0.00,"$10,444,746.00", 0.00000
89,Wayne,3,City/Town,0928,DUBLIN CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$3,910.00","$2,173.00","$10,444,746.00", 0.02080
89,Wayne,3,City/Town,0929,EAST GERMANTOWN CIVIL TOWN,0061,RAINY DAY,$0.00,$0.00,"$4,066,807.00", 0.00000
89,Wayne,3,City/Town,0929,EAST GERMANTOWN CIVIL TOWN,0101,GENERAL                                 ,"$25,028.00","$12,725.00","$4,066,807.00", 0.31290
89,Wayne,3,City/Town,0929,EAST GERMANTOWN CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,$0.00,$0.00,"$4,066,807.00", 0.00000
89,Wayne,3,City/Town,0929,EAST GERMANTOWN CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$18,025.00",$0.00,"$4,066,807.00", 0.00000
89,Wayne,3,City/Town,0930,ECONOMY CIVIL TOWN,0101,GENERAL                                 ,"$37,080.00","$22,911.00","$2,312,630.00", 0.99070
89,Wayne,3,City/Town,0930,ECONOMY CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$2,472.00",$0.00,"$2,312,630.00", 0.00000
